DRACD     	7	33.350000000000001	19971225000000	10797	19980122000000	Walserweg 21	Aachen	Germany	Drachenblut Delikatessen	19980105000000	52066		2
ISLAT     	2	2.3300000000000001	19971226000000	10798	19980123000000	Garden House\nCrowther Way	Cowes	UK	Island Trading	19980105000000	PO31 7PJ	Isle of Wight	1
KOENE     	9	30.760000000000002	19971226000000	10799	19980206000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19980105000000	14776		3
SEVES     	1	137.44	19971226000000	10800	19980123000000	90 Wadhurst Rd.	London	UK	Seven Seas Imports	19980105000000	OX15 4NB		3
BOLID     	4	97.090000000000003	19971229000000	10801	19980126000000	C/ Araquil, 67	Madrid	Spain	Bolido Comidas preparadas	19971231000000	28023		2
SIMOB     	4	257.25999999999999	19971229000000	10802	19980126000000	Vinb?ltet 34	Kobenhavn	Denmark	Simons bistro	19980102000000	1734		2
WELLI     	4	55.229999999999997	19971230000000	10803	19980127000000	Rua do Mercado, 12	Resende	Brazil	Wellington Importadora	19980106000000	08737-363	SP	1
SEVES     	6	27.329999999999998	19971230000000	10804	19980127000000	90 Wadhurst Rd.	London	UK	Seven Seas Imports	19980107000000	OX15 4NB		2
THEBI     	2	237.34	19971230000000	10805	19980127000000	89 Jefferson Way\nSuite 2	Portland	USA	The Big Cheese	19980109000000	97201	OR	3
VICTE     	3	22.109999999999999	19971231000000	10806	19980128000000	2, rue du Commerce	Lyon	France	Victuailles en stock	19980105000000	69004		2
FRANS     	4	1.3600000000000001	19971231000000	10807	19980128000000	Via Monte Bianco 34	Torino	Italy	Franchi S.p.A.	19980130000000	10100		1
PRINI     	2	45.530000000000001	19980101000000	10808	19980129000000	2743 Bering St.	Anchorage	USA	Old World Delicatessen	19980109000000	99508	AK	3
WELLI     	7	4.8700000000000001	19980101000000	10809	19980129000000	Rua do Mercado, 12	Resende	Brazil	Wellington Importadora	19980107000000	08737-363	SP	1
LAUGB     	2	4.3300000000000001	19980101000000	10810	19980129000000	2319 Elm St.	Vancouver	Canada	Laughing Bacchus Wine Cellars	19980107000000	V3F 2K1	BC	3
LINOD     	8	31.219999999999999	19980102000000	10811	19980130000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19980108000000	4980	Nueva Esparta	1
REGGC     	5	59.780000000000001	19980102000000	10812	19980130000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	19980112000000	42100		1
RICAR     	1	47.380000000000003	19980105000000	10813	19980202000000	Av. Copacabana, 267	Rio de Janeiro	Brazil	Ricardo Adocicados	19980109000000	02389-890	RJ	1
VICTE     	3	130.94	19980105000000	10814	19980202000000	2, rue du Commerce	Lyon	France	Victuailles en stock	19980114000000	69004		3
SAVEA     	2	14.619999999999999	19980105000000	10815	19980202000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980114000000	83720	ID	3
GREAL     	4	719.77999999999997	19980106000000	10816	19980203000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19980204000000	97403	OR	2
KOENE     	3	306.06999999999999	19980106000000	10817	19980120000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19980113000000	14776		2
MAGAA     	7	65.480000000000004	19980107000000	10818	19980204000000	Via Ludovico il Moro 22	Bergamo	Italy	Magazzini Alimentari Riuniti	19980112000000	24100		3
CACTU     	2	19.760000000000002	19980107000000	10819	19980204000000	Cerrito 333	Buenos Aires	Argentina	Cactus Comidas para llevar	19980116000000	1010		3
RATTC     	3	37.520000000000003	19980107000000	10820	19980204000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	19980113000000	87110	NM	2
SPLIR     	1	36.68	19980108000000	10821	19980205000000	P.O. Box 555	Lander	USA	Split Rail Beer & Ale	19980115000000	82520	WY	1
TRAIH     	6	7	19980108000000	10822	19980205000000	722 DaVinci Blvd.	Kirkland	USA	Trail's Head Gourmet Provisioners	19980116000000	98034	WA	3
LILAS     	5	163.97	19980109000000	10823	19980206000000	Carrera 52 con Ave. Bolivar #65-98 Llano Largo	Barquisimeto	Venezuela	LILA-Supermercado	19980113000000	3508	Lara	2
FOLKO     	8	1.23	19980109000000	10824	19980206000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980130000000	S-844 67		1
DRACD     	1	79.25	19980109000000	10825	19980206000000	Walserweg 21	Aachen	Germany	Drachenblut Delikatessen	19980114000000	52066		1
BLONP     	6	7.0899999999999999	19980112000000	10826	19980209000000	24, place Kleber	Strasbourg	France	Blondel pere et fils	19980206000000	67000		1
BONAP     	1	63.539999999999999	19980112000000	10827	19980126000000	12, rue des Bouchers	Marseille	France	Bon app'	19980206000000	13008		2
RANCH     	9	90.849999999999994	19980113000000	10828	19980127000000	Av. del Libertador 900	Buenos Aires	Argentina	Rancho grande	19980204000000	1010		1
ISLAT     	9	154.72	19980113000000	10829	19980210000000	Garden House\nCrowther Way	Cowes	UK	Island Trading	19980123000000	PO31 7PJ	Isle of Wight	1
TRADH     	4	81.829999999999998	19980113000000	10830	19980224000000	Av. Ines de Castro, 414	Sao Paulo	Brazil	Tradicao Hipermercados	19980121000000	05634-030	SP	2
SANTG     	3	72.189999999999998	19980114000000	10831	19980211000000	Erling Skakkes gate 78	Stavern	Norway	Sante Gourmet	19980123000000	4110		2
LAMAI     	2	43.259999999999998	19980114000000	10832	19980211000000	1 rue Alsace-Lorraine	Toulouse	France	La maison d'Asie	19980119000000	31000		2
OTTIK     	6	71.489999999999995	19980115000000	10833	19980212000000	Mehrheimerstr. 369	Koln	Germany	Ottilies Kaseladen	19980123000000	50739		2
TRADH     	1	29.780000000000001	19980115000000	10834	19980212000000	Av. Ines de Castro, 414	Sao Paulo	Brazil	Tradicao Hipermercados	19980119000000	05634-030	SP	3
ALFKI     	1	69.530000000000001	19980115000000	10835	19980212000000	Obere Str. 57	Berlin	Germany	Alfreds Futterkiste	19980121000000	12209		3
ERNSH     	7	411.88	19980116000000	10836	19980213000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980121000000	8010		1
BERGS     	9	13.32	19980116000000	10837	19980213000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19980123000000	S-958 22		3
LINOD     	3	59.280000000000001	19980119000000	10838	19980216000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19980123000000	4980	Nueva Esparta	3
TRADH     	3	35.43	19980119000000	10839	19980216000000	Av. Ines de Castro, 414	Sao Paulo	Brazil	Tradicao Hipermercados	19980122000000	05634-030	SP	3
LINOD     	4	2.71	19980119000000	10840	19980302000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19980216000000	4980	Nueva Esparta	2
SUPRD     	5	424.30000000000001	19980120000000	10841	19980217000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19980129000000	B-6000		2
TORTU     	1	54.420000000000002	19980120000000	10842	19980217000000	Avda. Azteca 123	Mexico D.F.	Mexico	Tortuga Restaurante	19980129000000	05033		3
VICTE     	4	9.2599999999999998	19980121000000	10843	19980218000000	2, rue du Commerce	Lyon	France	Victuailles en stock	19980126000000	69004		2
PICCO     	8	25.219999999999999	19980121000000	10844	19980218000000	Geislweg 14	Salzburg	Austria	Piccolo und mehr	19980126000000	5020		2
QUICK     	8	212.97999999999999	19980121000000	10845	19980204000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980130000000	01307		1
SUPRD     	2	56.460000000000001	19980122000000	10846	19980305000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19980123000000	B-6000		3
SAVEA     	4	487.56999999999999	19980122000000	10847	19980205000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980210000000	83720	ID	3
CONSH     	7	38.240000000000002	19980123000000	10848	19980220000000	Berkeley Gardens\n12  Brewery 	London	UK	Consolidated Holdings	19980129000000	WX1 6LT		2
KOENE     	9	0.56000000000000005	19980123000000	10849	19980220000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19980130000000	14776		2
VICTE     	1	49.189999999999998	19980123000000	10850	19980306000000	2, rue du Commerce	Lyon	France	Victuailles en stock	19980130000000	69004		1
RICAR     	5	160.55000000000001	19980126000000	10851	19980223000000	Av. Copacabana, 267	Rio de Janeiro	Brazil	Ricardo Adocicados	19980202000000	02389-890	RJ	1
RATTC     	8	174.05000000000001	19980126000000	10852	19980209000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	19980130000000	87110	NM	1
BLAUS     	9	53.829999999999998	19980127000000	10853	19980224000000	Forsterstr. 57	Mannheim	Germany	Blauer See Delikatessen	19980203000000	68306		2
ERNSH     	3	100.22	19980127000000	10854	19980224000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980205000000	8010		2
OLDWO     	3	170.97	19980127000000	10855	19980224000000	2743 Bering St.	Anchorage	USA	Old World Delicatessen	19980204000000	99508	AK	1
ANTON     	3	58.43	19980128000000	10856	19980225000000	Mataderos  2312	Mexico D.F.	Mexico	Antonio Moreno Taqueria	19980210000000	05023		2
BERGS     	8	188.84999999999999	19980128000000	10857	19980225000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19980206000000	S-958 22		2
LACOR     	2	52.509999999999998	19980129000000	10858	19980226000000	67, avenue de l'Europe	Versailles	France	La corne d'abondance	19980203000000	78000		1
FRANK     	1	76.099999999999994	19980129000000	10859	19980226000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19980202000000	80805		2
FRANR     	3	19.260000000000002	19980129000000	10860	19980226000000	54, rue Royale	Nantes	France	France restauration	19980204000000	44000		3
WHITC     	4	14.93	19980130000000	10861	19980227000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19980217000000	98124	WA	2
LEHMS     	8	53.229999999999997	19980130000000	10862	19980313000000	Magazinweg 7	Frankfurt a.M. 	Germany	Lehmanns Marktstand	19980202000000	60528		2
HILAA     	4	30.260000000000002	19980202000000	10863	19980302000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980217000000	5022	Tachira	2
AROUT     	4	3.04	19980202000000	10864	19980302000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19980209000000	CO7 6JX	Essex	2
QUICK     	2	348.13999999999999	19980202000000	10865	19980216000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980212000000	01307		1
BERGS     	5	109.11	19980203000000	10866	19980303000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19980212000000	S-958 22		1
LONEP     	6	1.9299999999999999	19980203000000	10867	19980317000000	89 Chiaroscuro Rd.	Portland	USA	Lonesome Pine Restaurant	19980211000000	97219	OR	1
QUEEN     	7	191.27000000000001	19980204000000	10868	19980304000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19980223000000	05487-020	SP	2
SEVES     	5	143.28	19980204000000	10869	19980304000000	90 Wadhurst Rd.	London	UK	Seven Seas Imports	19980209000000	OX15 4NB		1
WOLZA     	5	12.039999999999999	19980204000000	10870	19980304000000	ul. Filtrowa 68	Warszawa	Poland	Wolski Zajazd	19980213000000	01-012		3
BONAP     	9	112.27	19980205000000	10871	19980305000000	12, rue des Bouchers	Marseille	France	Bon app'	19980210000000	13008		2
GODOS     	5	175.31999999999999	19980205000000	10872	19980305000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980209000000	41101		2
WILMK     	4	0.81999999999999995	19980206000000	10873	19980306000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19980209000000	21240		1
GODOS     	5	19.579999999999998	19980206000000	10874	19980306000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980211000000	41101		2
BERGS     	4	32.369999999999997	19980206000000	10875	19980306000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19980303000000	S-958 22		2
BONAP     	7	60.420000000000002	19980209000000	10876	19980309000000	12, rue des Bouchers	Marseille	France	Bon app'	19980212000000	13008		3
RICAR     	1	38.060000000000002	19980209000000	10877	19980309000000	Av. Copacabana, 267	Rio de Janeiro	Brazil	Ricardo Adocicados	19980219000000	02389-890	RJ	1
QUICK     	4	46.689999999999998	19980210000000	10878	19980310000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980212000000	01307		1
WILMK     	3	8.5	19980210000000	10879	19980310000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19980212000000	21240		3
FOLKO     	7	88.010000000000005	19980210000000	10880	19980324000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980218000000	S-844 67		1
CACTU     	4	2.8399999999999999	19980211000000	10881	19980311000000	Cerrito 333	Buenos Aires	Argentina	Cactus Comidas para llevar	19980218000000	1010		1
SAVEA     	4	23.100000000000001	19980211000000	10882	19980311000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980220000000	83720	ID	3
LONEP     	8	0.53000000000000003	19980212000000	10883	19980312000000	89 Chiaroscuro Rd.	Portland	USA	Lonesome Pine Restaurant	19980220000000	97219	OR	3
LETSS     	4	90.969999999999999	19980212000000	10884	19980312000000	87 Polk St.\nSuite 5	San Francisco	USA	Let's Stop N Shop	19980213000000	94117	CA	2
SUPRD     	6	5.6399999999999997	19980212000000	10885	19980312000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19980218000000	B-6000		3
HANAR     	1	4.9900000000000002	19980213000000	10886	19980313000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980302000000	05454-876	RJ	1
GALED     	8	1.25	19980213000000	10887	19980313000000	Rambla de Cataluna, 23	Barcelona	Spain	Galeria del gastronomo	19980216000000	8022		3
GODOS     	1	51.869999999999997	19980216000000	10888	19980316000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980223000000	41101		2
RATTC     	9	280.61000000000001	19980216000000	10889	19980316000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	19980223000000	87110	NM	3
DUMON     	7	32.759999999999998	19980216000000	10890	19980316000000	67, rue des Cinquante Otages	Nantes	France	Du monde entier	19980218000000	44000		1
LEHMS     	7	20.370000000000001	19980217000000	10891	19980317000000	Magazinweg 7	Frankfurt a.M. 	Germany	Lehmanns Marktstand	19980219000000	60528		2
MAISD     	4	120.27	19980217000000	10892	19980317000000	Rue Joseph-Bens 532	Bruxelles	Belgium	Maison Dewey	19980219000000	B-1180		2
KOENE     	9	77.780000000000001	19980218000000	10893	19980318000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19980220000000	14776		2
SAVEA     	1	116.13	19980218000000	10894	19980318000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980220000000	83720	ID	1
ERNSH     	3	162.75	19980218000000	10895	19980318000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980223000000	8010		1
MAISD     	7	32.450000000000003	19980219000000	10896	19980319000000	Rue Joseph-Bens 532	Bruxelles	Belgium	Maison Dewey	19980227000000	B-1180		3
HUNGO     	3	603.53999999999996	19980219000000	10897	19980319000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19980225000000		Co. Cork	2
OCEAN     	4	1.27	19980220000000	10898	19980320000000	Ing. Gustavo Moncada 8585\nPiso 20-A	Buenos Aires	Argentina	Oceano Atlantico Ltda.	19980306000000	1010		2
LILAS     	5	1.21	19980220000000	10899	19980320000000	Carrera 52 con Ave. Bolivar #65-98 Llano Largo	Barquisimeto	Venezuela	LILA-Supermercado	19980226000000	3508	Lara	3
WELLI     	1	1.6599999999999999	19980220000000	10900	19980320000000	Rua do Mercado, 12	Resende	Brazil	Wellington Importadora	19980304000000	08737-363	SP	2
HILAA     	4	62.090000000000003	19980223000000	10901	19980323000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980226000000	5022	Tachira	1
FOLKO     	1	44.149999999999999	19980223000000	10902	19980323000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980303000000	S-844 67		1
HANAR     	3	36.710000000000001	19980224000000	10903	19980324000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980304000000	05454-876	RJ	3
WHITC     	3	162.94999999999999	19980224000000	10904	19980324000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19980227000000	98124	WA	3
WELLI     	9	13.720000000000001	19980224000000	10905	19980324000000	Rua do Mercado, 12	Resende	Brazil	Wellington Importadora	19980306000000	08737-363	SP	2
WOLZA     	4	26.289999999999999	19980225000000	10906	19980311000000	ul. Filtrowa 68	Warszawa	Poland	Wolski Zajazd	19980303000000	01-012		3
SPECD     	6	9.1899999999999995	19980225000000	10907	19980325000000	25, rue Lauriston	Paris	France	Specialites du monde	19980227000000	75016		3
REGGC     	4	32.960000000000001	19980226000000	10908	19980326000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	19980306000000	42100		2
SANTG     	1	53.049999999999997	19980226000000	10909	19980326000000	Erling Skakkes gate 78	Stavern	Norway	Sante Gourmet	19980310000000	4110		2
WILMK     	1	38.109999999999999	19980226000000	10910	19980326000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19980304000000	21240		3
GODOS     	3	38.189999999999998	19980226000000	10911	19980326000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980305000000	41101		1
HUNGO     	2	580.90999999999997	19980226000000	10912	19980326000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19980318000000		Co. Cork	2
QUEEN     	4	33.049999999999997	19980226000000	10913	19980326000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19980304000000	05487-020	SP	1
QUEEN     	6	21.190000000000001	19980227000000	10914	19980327000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19980302000000	05487-020	SP	1
TORTU     	2	3.5099999999999998	19980227000000	10915	19980327000000	Avda. Azteca 123	Mexico D.F.	Mexico	Tortuga Restaurante	19980302000000	05033		2
RANCH     	1	63.770000000000003	19980227000000	10916	19980327000000	Av. del Libertador 900	Buenos Aires	Argentina	Rancho grande	19980309000000	1010		2
ROMEY     	4	8.2899999999999991	19980302000000	10917	19980330000000	Gran Via, 1	Madrid	Spain	Romero y tomillo	19980311000000	28001		2
BOTTM     	3	48.829999999999998	19980302000000	10918	19980330000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980311000000	T2F 8M4	BC	3
LINOD     	2	19.800000000000001	19980302000000	10919	19980330000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19980304000000	4980	Nueva Esparta	2
AROUT     	4	29.609999999999999	19980303000000	10920	19980331000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19980309000000	CO7 6JX	Essex	2
VAFFE     	1	176.47999999999999	19980303000000	10921	19980414000000	Smagsloget 45	Arhus	Denmark	Vaffeljernet	19980309000000	8200		1
HANAR     	5	62.740000000000002	19980303000000	10922	19980331000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980305000000	05454-876	RJ	3
LAMAI     	7	68.260000000000005	19980303000000	10923	19980414000000	1 rue Alsace-Lorraine	Toulouse	France	La maison d'Asie	19980313000000	31000		3
BERGS     	3	151.52000000000001	19980304000000	10924	19980401000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19980408000000	S-958 22		2
HANAR     	3	2.27	19980304000000	10925	19980401000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980313000000	05454-876	RJ	1
ANATR     	4	39.920000000000002	19980304000000	10926	19980401000000	Avda. de la Constitucion 2222	Mexico D.F.	Mexico	Ana Trujillo Emparedados y helados	19980311000000	05021		3
LACOR     	4	19.789999999999999	19980305000000	10927	19980402000000	67, avenue de l'Europe	Versailles	France	La corne d'abondance	19980408000000	78000		1
GALED     	1	1.3600000000000001	19980305000000	10928	19980402000000	Rambla de Cataluna, 23	Barcelona	Spain	Galeria del gastronomo	19980318000000	8022		1
FRANK     	6	33.93	19980305000000	10929	19980402000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19980312000000	80805		1
SUPRD     	4	15.550000000000001	19980306000000	10930	19980417000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19980318000000	B-6000		3
RICSU     	4	13.6	19980306000000	10931	19980320000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	19980319000000	1204		2
BONAP     	8	134.63999999999999	19980306000000	10932	19980403000000	12, rue des Bouchers	Marseille	France	Bon app'	19980324000000	13008		1
ISLAT     	6	54.149999999999999	19980306000000	10933	19980403000000	Garden House\nCrowther Way	Cowes	UK	Island Trading	19980316000000	PO31 7PJ	Isle of Wight	3
LEHMS     	3	32.009999999999998	19980309000000	10934	19980406000000	Magazinweg 7	Frankfurt a.M. 	Germany	Lehmanns Marktstand	19980312000000	60528		3
WELLI     	4	47.590000000000003	19980309000000	10935	19980406000000	Rua do Mercado, 12	Resende	Brazil	Wellington Importadora	19980318000000	08737-363	SP	3
GREAL     	3	33.68	19980309000000	10936	19980406000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19980318000000	97403	OR	2
CACTU     	7	31.510000000000002	19980310000000	10937	19980324000000	Cerrito 333	Buenos Aires	Argentina	Cactus Comidas para llevar	19980313000000	1010		3
QUICK     	3	31.890000000000001	19980310000000	10938	19980407000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980316000000	01307		2
MAGAA     	2	76.329999999999998	19980310000000	10939	19980407000000	Via Ludovico il Moro 22	Bergamo	Italy	Magazzini Alimentari Riuniti	19980313000000	24100		2
BONAP     	8	19.77	19980311000000	10940	19980408000000	12, rue des Bouchers	Marseille	France	Bon app'	19980323000000	13008		3
SAVEA     	7	400.81	19980311000000	10941	19980408000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980320000000	83720	ID	2
REGGC     	9	17.949999999999999	19980311000000	10942	19980408000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	19980318000000	42100		3
BSBEV     	4	2.1699999999999999	19980311000000	10943	19980408000000	Fauntleroy Circus	London	UK	B's Beverages	19980319000000	EC2 5NT		2
BOTTM     	6	52.920000000000002	19980312000000	10944	19980326000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980313000000	T2F 8M4	BC	3
MORGK     	4	10.220000000000001	19980312000000	10945	19980409000000	Heerstr. 22	Leipzig	Germany	Morgenstern Gesundkost	19980318000000	04179		1
VAFFE     	1	27.199999999999999	19980312000000	10946	19980409000000	Smagsloget 45	Arhus	Denmark	Vaffeljernet	19980319000000	8200		2
BSBEV     	3	3.2599999999999998	19980313000000	10947	19980410000000	Fauntleroy Circus	London	UK	B's Beverages	19980316000000	EC2 5NT		2
GODOS     	3	23.390000000000001	19980313000000	10948	19980410000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980319000000	41101		3
BOTTM     	2	74.439999999999998	19980313000000	10949	19980410000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980317000000	T2F 8M4	BC	3
MAGAA     	1	2.5	19980316000000	10950	19980413000000	Via Ludovico il Moro 22	Bergamo	Italy	Magazzini Alimentari Riuniti	19980323000000	24100		2
RICSU     	9	30.850000000000001	19980316000000	10951	19980427000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	19980407000000	1204		2
ALFKI     	1	40.420000000000002	19980316000000	10952	19980427000000	Obere Str. 57	Berlin	Germany	Alfreds Futterkiste	19980324000000	12209		1
AROUT     	9	23.719999999999999	19980316000000	10953	19980330000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19980325000000	CO7 6JX	Essex	2
LINOD     	5	27.91	19980317000000	10954	19980428000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19980320000000	4980	Nueva Esparta	1
FOLKO     	8	3.2599999999999998	19980317000000	10955	19980414000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980320000000	S-844 67		2
BLAUS     	6	44.649999999999999	19980317000000	10956	19980428000000	Forsterstr. 57	Mannheim	Germany	Blauer See Delikatessen	19980320000000	68306		2
HILAA     	8	105.36	19980318000000	10957	19980415000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980327000000	5022	Tachira	3
OCEAN     	7	49.560000000000002	19980318000000	10958	19980415000000	Ing. Gustavo Moncada 8585\nPiso 20-A	Buenos Aires	Argentina	Oceano Atlantico Ltda.	19980327000000	1010		2
GOURL     	6	4.9800000000000004	19980318000000	10959	19980429000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19980323000000	04876-786	SP	2
HILAA     	3	2.0800000000000001	19980319000000	10960	19980402000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980408000000	5022	Tachira	1
QUEEN     	8	104.47	19980319000000	10961	19980416000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19980330000000	05487-020	SP	1
QUICK     	8	275.79000000000002	19980319000000	10962	19980416000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980323000000	01307		2
FURIB     	9	2.7000000000000002	19980319000000	10963	19980416000000	Jardim das rosas n. 32	Lisboa	Portugal	Furia Bacalhau e Frutos do Mar	19980326000000	1675		3
SPECD     	3	87.379999999999995	19980320000000	10964	19980417000000	25, rue Lauriston	Paris	France	Specialites du monde	19980324000000	75016		2
OLDWO     	6	144.38	19980320000000	10965	19980417000000	2743 Bering St.	Anchorage	USA	Old World Delicatessen	19980330000000	99508	AK	3
CHOPS     	4	27.190000000000001	19980320000000	10966	19980417000000	Hauptstr. 31	Bern	Switzerland	Chop-suey Chinese	19980408000000	3012		1
TOMSP     	2	62.219999999999999	19980323000000	10967	19980420000000	Luisenstr. 48	Munster	Germany	Toms Spezialitaten	19980402000000	44087		2
ERNSH     	1	74.599999999999994	19980323000000	10968	19980420000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980401000000	8010		3
COMMI     	1	0.20999999999999999	19980323000000	10969	19980420000000	Av. dos Lusiadas, 23	Sao Paulo	Brazil	Comercio Mineiro	19980330000000	05432-043	SP	2
BOLID     	9	16.16	19980324000000	10970	19980407000000	C/ Araquil, 67	Madrid	Spain	Bolido Comidas preparadas	19980424000000	28023		1
FRANR     	2	121.81999999999999	19980324000000	10971	19980421000000	54, rue Royale	Nantes	France	France restauration	19980402000000	44000		2
LACOR     	4	0.02	19980324000000	10972	19980421000000	67, avenue de l'Europe	Versailles	France	La corne d'abondance	19980326000000	78000		2
LACOR     	6	15.17	19980324000000	10973	19980421000000	67, avenue de l'Europe	Versailles	France	La corne d'abondance	19980327000000	78000		2
SPLIR     	3	12.960000000000001	19980325000000	10974	19980408000000	P.O. Box 555	Lander	USA	Split Rail Beer & Ale	19980403000000	82520	WY	3
BOTTM     	1	32.270000000000003	19980325000000	10975	19980422000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980327000000	T2F 8M4	BC	3
HILAA     	1	37.969999999999999	19980325000000	10976	19980506000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980403000000	5022	Tachira	1
FOLKO     	8	208.5	19980326000000	10977	19980423000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980410000000	S-844 67		3
MAISD     	9	32.82	19980326000000	10978	19980423000000	Rue Joseph-Bens 532	Bruxelles	Belgium	Maison Dewey	19980423000000	B-1180		2
